order_no,order_date,customer_id,channel,sku,qty_units
517608,2026-02-09,PHM-0240,Pharmacy,PH10183,7
517608,2026-02-09,PHM-0240,Pharmacy,PH10196,3
517609,2026-02-09,PHM-0241,Pharmacy,PH10209,9
517609,2026-02-09,PHM-0241,Pharmacy,PH10020,10
517609,2026-02-09,PHM-0241,Pharmacy,PH10209,2
517610,2026-02-09,PHM-0242,Pharmacy,PH10217,8
517610,2026-02-09,PHM-0242,Pharmacy,PH10167,5
517611,2026-02-09,PHM-0244,Pharmacy,PH10032,10
517611,2026-02-09,PHM-0244,Pharmacy,SG20034,6
517612,2026-02-09,PHM-0245,Pharmacy,PH10252,6
517612,2026-02-09,PHM-0245,Pharmacy,PH10121,5
517612,2026-02-09,PHM-0245,Pharmacy,PH10355,10
517613,2026-02-09,PHM-0246,Pharmacy,PH10094,11
517613,2026-02-09,PHM-0246,Pharmacy,PH10065,9
517614,2026-02-09,PHM-0249,Pharmacy,PH10334,8
517615,2026-02-09,PHM-0250,Pharmacy,PH10172,12
517616,2026-02-09,PHM-0251,Pharmacy,PH10249,9
517617,2026-02-09,PHM-0252,Pharmacy,PH10094,7
517617,2026-02-09,PHM-0252,Pharmacy,PH10018,3
517617,2026-02-09,PHM-0252,Pharmacy,PH10462,5
517618,2026-02-09,PHM-0253,Pharmacy,PH10165,11
517619,2026-02-09,PHM-0254,Pharmacy,PH10166,12
517619,2026-02-09,PHM-0254,Pharmacy,PH10249,10
517619,2026-02-09,PHM-0254,Pharmacy,PH10109,9
517620,2026-02-09,PHM-0255,Pharmacy,PH10068,3
517621,2026-02-09,PHM-0256,Pharmacy,PH10385,9
517622,2026-02-09,PHM-0257,Pharmacy,PH10359,10
517623,2026-02-09,PHM-0259,Pharmacy,PH10095,4
517623,2026-02-09,PHM-0259,Pharmacy,PH10004,9
517624,2026-02-10,DST-0001,Distributor,PH10074,232
517624,2026-02-10,DST-0001,Distributor,PH10009,360
517624,2026-02-10,DST-0001,Distributor,PH10166,147
517624,2026-02-10,DST-0001,Distributor,PH10139,840
517624,2026-02-10,DST-0001,Distributor,PH10129,200
517624,2026-02-10,DST-0001,Distributor,PH10197,240
517624,2026-02-10,DST-0001,Distributor,PH10382,60
517624,2026-02-10,DST-0001,Distributor,PH10193,99
517624,2026-02-10,DST-0001,Distributor,SG20046,150
517624,2026-02-10,DST-0001,Distributor,PH10457,72
517624,2026-02-10,DST-0001,Distributor,PH10147,182
517625,2026-02-10,DST-0002,Distributor,PH10035,720
517625,2026-02-10,DST-0002,Distributor,PH10376,140
517625,2026-02-10,DST-0002,Distributor,PH10167,28
517625,2026-02-10,DST-0002,Distributor,PH10248,268
517625,2026-02-10,DST-0002,Distributor,SG20020,246
517625,2026-02-10,DST-0002,Distributor,SG20043,350
517625,2026-02-10,DST-0002,Distributor,PH10032,292
517625,2026-02-10,DST-0002,Distributor,PH10395,208
517625,2026-02-10,DST-0002,Distributor,PH10158,275
517625,2026-02-10,DST-0002,Distributor,PH10510,100
517625,2026-02-10,DST-0002,Distributor,PH10121,840
517625,2026-02-10,DST-0002,Distributor,PH10041,200
517626,2026-02-10,DST-0003,Distributor,PH10239,200
517626,2026-02-10,DST-0003,Distributor,PH10340,240
517626,2026-02-10,DST-0003,Distributor,PH10123,283
517626,2026-02-10,DST-0003,Distributor,PH10444,350
517627,2026-02-10,DST-0004,Distributor,PH10451,70
517627,2026-02-10,DST-0004,Distributor,SG20056,35
517627,2026-02-10,DST-0004,Distributor,PH10454,206
517627,2026-02-10,DST-0004,Distributor,PH10095,120
517627,2026-02-10,DST-0004,Distributor,PH10248,1440
517628,2026-02-10,DST-0005,Distributor,PH10175,120
517628,2026-02-10,DST-0005,Distributor,PH10430,1400
517628,2026-02-10,DST-0005,Distributor,PH10051,93
517628,2026-02-10,DST-0005,Distributor,PH10308,200
517628,2026-02-10,DST-0005,Distributor,PH10010,100
517628,2026-02-10,DST-0005,Distributor,PH10356,288
517628,2026-02-10,DST-0005,Distributor,SG20011,244
517628,2026-02-10,DST-0005,Distributor,SG20016,350
517628,2026-02-10,DST-0005,Distributor,PH10215,600
517629,2026-02-10,DST-0006,Distributor,PH10398,600
517629,2026-02-10,DST-0006,Distributor,PH10148,81
517629,2026-02-10,DST-0006,Distributor,PH10308,700
517630,2026-02-10,DST-0007,Distributor,PH10496,276
517630,2026-02-10,DST-0007,Distributor,PH10196,60
517630,2026-02-10,DST-0007,Distributor,PH10426,300
517630,2026-02-10,DST-0007,Distributor,PH10164,360
517630,2026-02-10,DST-0007,Distributor,PH10209,1680
517630,2026-02-10,DST-0007,Distributor,PH10167,600
517630,2026-02-10,DST-0007,Distributor,PH10193,720
517630,2026-02-10,DST-0007,Distributor,PH10522,76
517631,2026-02-10,DST-0008,Distributor,PH10253,240
517631,2026-02-10,DST-0008,Distributor,PH10032,38
517631,2026-02-10,DST-0008,Distributor,PH10502,268
517631,2026-02-10,DST-0008,Distributor,PH10444,300
517631,2026-02-10,DST-0008,Distributor,PH10400,1200
517631,2026-02-10,DST-0008,Distributor,SG20036,200
517631,2026-02-10,DST-0008,Distributor,PH10248,960
517631,2026-02-10,DST-0008,Distributor,PH10376,295
517631,2026-02-10,DST-0008,Distributor,SG20034,172
517631,2026-02-10,DST-0008,Distributor,PH10075,121
517632,2026-02-10,DST-0009,Distributor,PH10272,240
517632,2026-02-10,DST-0009,Distributor,PH10104,265
517632,2026-02-10,DST-0009,Distributor,PH10095,49
517632,2026-02-10,DST-0009,Distributor,PH10274,1400
517632,2026-02-10,DST-0009,Distributor,PH10159,300
517632,2026-02-10,DST-0009,Distributor,PH10285,240
517633,2026-02-10,DST-0010,Distributor,PH10334,24
517633,2026-02-10,DST-0010,Distributor,PH10502,93
517633,2026-02-10,DST-0010,Distributor,SG20016,86
517633,2026-02-10,DST-0010,Distributor,PH10311,183
517633,2026-02-10,DST-0010,Distributor,PH10212,120
517633,2026-02-10,DST-0010,Distributor,PH10107,189
517633,2026-02-10,DST-0010,Distributor,PH10256,25
517634,2026-02-10,DST-0011,Distributor,PH10340,96
517634,2026-02-10,DST-0011,Distributor,PH10095,420
517634,2026-02-10,DST-0011,Distributor,PH10196,420
517634,2026-02-10,DST-0011,Distributor,PH10462,182
517634,2026-02-10,DST-0011,Distributor,PH10065,540
517634,2026-02-10,DST-0011,Distributor,PH10454,20
517634,2026-02-10,DST-0011,Distributor,PH10356,134
517634,2026-02-10,DST-0011,Distributor,PH10339,265
517634,2026-02-10,DST-0011,Distributor,PH10191,960
517634,2026-02-10,DST-0011,Distributor,PH10200,120
517634,2026-02-10,DST-0011,Distributor,SG20058,163
517635,2026-02-10,DST-0012,Distributor,PH10308,700
517635,2026-02-10,DST-0012,Distributor,PH10193,120
517635,2026-02-10,DST-0012,Distributor,SG20016,160
517636,2026-02-10,HSP-0001,Hospital,PH10070,94
517636,2026-02-10,HSP-0001,Hospital,PH10183,55
517636,2026-02-10,HSP-0001,Hospital,PH10236,36
517636,2026-02-10,HSP-0001,Hospital,PH10308,53
517636,2026-02-10,HSP-0001,Hospital,PH10020,34
517637,2026-02-10,HSP-0002,Hospital,PH10381,44
517637,2026-02-10,HSP-0002,Hospital,PH10427,18
517637,2026-02-10,HSP-0002,Hospital,PH10172,90
517637,2026-02-10,HSP-0002,Hospital,SG20016,54
517638,2026-02-10,HSP-0003,Hospital,PH10432,22
517638,2026-02-10,HSP-0003,Hospital,PH10462,52
517638,2026-02-10,HSP-0003,Hospital,PH10355,59
517638,2026-02-10,HSP-0003,Hospital,PH10311,31
517639,2026-02-10,HSP-0004,Hospital,PH10193,109
517639,2026-02-10,HSP-0004,Hospital,PH10150,98
517639,2026-02-10,HSP-0004,Hospital,PH10394,45
517639,2026-02-10,HSP-0004,Hospital,PH10308,84
517640,2026-02-10,HSP-0005,Hospital,SG20020,109
517640,2026-02-10,HSP-0005,Hospital,PH10067,78
517640,2026-02-10,HSP-0005,Hospital,PH10052,14
517640,2026-02-10,HSP-0005,Hospital,PH10494,65
517640,2026-02-10,HSP-0005,Hospital,PH10183,58
517640,2026-02-10,HSP-0005,Hospital,PH10257,71
517640,2026-02-10,HSP-0005,Hospital,PH10020,66
517641,2026-02-10,HSP-0006,Hospital,PH10200,102
517641,2026-02-10,HSP-0006,Hospital,PH10022,97
517641,2026-02-10,HSP-0006,Hospital,PH10209,43
517641,2026-02-10,HSP-0006,Hospital,PH10502,83
517641,2026-02-10,HSP-0006,Hospital,PH10322,20
517641,2026-02-10,HSP-0006,Hospital,PH10469,45
517641,2026-02-10,HSP-0006,Hospital,PH10084,85
517641,2026-02-10,HSP-0006,Hospital,PH10338,47
517642,2026-02-10,HSP-0007,Hospital,PH10059,40
517642,2026-02-10,HSP-0007,Hospital,PH10147,51
517642,2026-02-10,HSP-0007,Hospital,SG20011,85
517642,2026-02-10,HSP-0007,Hospital,PH10132,26
517643,2026-02-10,HSP-0008,Hospital,PH10066,64
517643,2026-02-10,HSP-0008,Hospital,PH10065,61
517643,2026-02-10,HSP-0008,Hospital,PH10017,81
517643,2026-02-10,HSP-0008,Hospital,PH10338,110
517643,2026-02-10,HSP-0008,Hospital,SG20016,75
517644,2026-02-10,HSP-0009,Hospital,PH10045,102
517644,2026-02-10,HSP-0009,Hospital,PH10333,110
517644,2026-02-10,HSP-0009,Hospital,PH10183,102
517645,2026-02-10,HSP-0010,Hospital,PH10341,100
517645,2026-02-10,HSP-0010,Hospital,PH10209,110
517645,2026-02-10,HSP-0010,Hospital,PH10236,107
517645,2026-02-10,HSP-0010,Hospital,PH10230,38
517646,2026-02-10,HSP-0011,Hospital,PH10311,28
517646,2026-02-10,HSP-0011,Hospital,PH10032,53
517646,2026-02-10,HSP-0011,Hospital,PH10502,115
517646,2026-02-10,HSP-0011,Hospital,SG20014,55
517646,2026-02-10,HSP-0011,Hospital,PH10120,29
517646,2026-02-10,HSP-0011,Hospital,PH10529,76
517646,2026-02-10,HSP-0011,Hospital,PH10488,112
517647,2026-02-10,HSP-0012,Hospital,PH10009,105
517647,2026-02-10,HSP-0012,Hospital,PH10209,115
517647,2026-02-10,HSP-0012,Hospital,PH10520,33
517648,2026-02-10,HSP-0013,Hospital,PH10208,58
517648,2026-02-10,HSP-0013,Hospital,PH10502,116
517648,2026-02-10,HSP-0013,Hospital,PH10172,11
517648,2026-02-10,HSP-0013,Hospital,PH10395,44
517648,2026-02-10,HSP-0013,Hospital,PH10217,98
517648,2026-02-10,HSP-0013,Hospital,PH10065,82
517648,2026-02-10,HSP-0013,Hospital,PH10075,116
517649,2026-02-10,HSP-0014,Hospital,PH10137,61
517649,2026-02-10,HSP-0014,Hospital,PH10167,72
517649,2026-02-10,HSP-0014,Hospital,PH10323,57
517649,2026-02-10,HSP-0014,Hospital,PH10286,104
517650,2026-02-10,HSP-0015,Hospital,SG20032,70
517650,2026-02-10,HSP-0015,Hospital,PH10254,41
517650,2026-02-10,HSP-0015,Hospital,PH10311,72
517651,2026-02-10,HSP-0016,Hospital,SG20022,98
517651,2026-02-10,HSP-0016,Hospital,SG20014,66
517651,2026-02-10,HSP-0016,Hospital,PH10112,104
517652,2026-02-10,HSP-0017,Hospital,PH10364,86
517652,2026-02-10,HSP-0017,Hospital,PH10052,76
517653,2026-02-10,HSP-0018,Hospital,PH10210,88
517653,2026-02-10,HSP-0018,Hospital,PH10515,55
517653,2026-02-10,HSP-0018,Hospital,PH10196,108
517653,2026-02-10,HSP-0018,Hospital,PH10061,23
517654,2026-02-10,HSP-0019,Hospital,PH10162,80
517654,2026-02-10,HSP-0019,Hospital,PH10165,39
517654,2026-02-10,HSP-0019,Hospital,PH10020,15
517655,2026-02-10,HSP-0020,Hospital,PH10490,64
517655,2026-02-10,HSP-0020,Hospital,PH10230,11
517655,2026-02-10,HSP-0020,Hospital,PH10362,23
517656,2026-02-10,HSP-0021,Hospital,PH10359,76
517656,2026-02-10,HSP-0021,Hospital,PH10018,85
517656,2026-02-10,HSP-0021,Hospital,PH10072,61
517656,2026-02-10,HSP-0021,Hospital,PH10162,94
517657,2026-02-10,HSP-0022,Hospital,PH10020,100
517657,2026-02-10,HSP-0022,Hospital,PH10236,14
517657,2026-02-10,HSP-0022,Hospital,SG20016,67
517657,2026-02-10,HSP-0022,Hospital,PH10356,56
517657,2026-02-10,HSP-0022,Hospital,PH10290,48
517657,2026-02-10,HSP-0022,Hospital,PH10171,102
517657,2026-02-10,HSP-0022,Hospital,PH10352,29
517657,2026-02-10,HSP-0022,Hospital,PH10147,70
517658,2026-02-10,HSP-0023,Hospital,PH10248,62
517658,2026-02-10,HSP-0023,Hospital,PH10356,26
517658,2026-02-10,HSP-0023,Hospital,PH10209,65
517658,2026-02-10,HSP-0023,Hospital,PH10012,40
517658,2026-02-10,HSP-0023,Hospital,PH10183,22
517659,2026-02-10,HSP-0024,Hospital,PH10338,73
517660,2026-02-10,HSP-0025,Hospital,PH10502,79
517660,2026-02-10,HSP-0025,Hospital,PH10426,82
517660,2026-02-10,HSP-0025,Hospital,SG20036,64
517661,2026-02-10,HSP-0026,Hospital,PH10159,33
517661,2026-02-10,HSP-0026,Hospital,PH10022,90
517661,2026-02-10,HSP-0026,Hospital,PH10408,21
517661,2026-02-10,HSP-0026,Hospital,PH10200,96
517661,2026-02-10,HSP-0026,Hospital,PH10338,73
517662,2026-02-10,HSP-0027,Hospital,PH10120,50
517662,2026-02-10,HSP-0027,Hospital,PH10356,50
517662,2026-02-10,HSP-0027,Hospital,PH10362,66
517662,2026-02-10,HSP-0027,Hospital,PH10334,43
517662,2026-02-10,HSP-0027,Hospital,PH10462,30
517663,2026-02-10,HSP-0028,Hospital,PH10048,86
517663,2026-02-10,HSP-0028,Hospital,PH10111,81
517663,2026-02-10,HSP-0028,Hospital,PH10341,77
517663,2026-02-10,HSP-0028,Hospital,SG20011,105
517663,2026-02-10,HSP-0028,Hospital,SG20021,36
517663,2026-02-10,HSP-0028,Hospital,PH10339,51
517664,2026-02-10,HSP-0029,Hospital,PH10095,83
517664,2026-02-10,HSP-0029,Hospital,PH10217,53
517664,2026-02-10,HSP-0029,Hospital,PH10166,54
517664,2026-02-10,HSP-0029,Hospital,SG20006,19
517664,2026-02-10,HSP-0029,Hospital,PH10185,96
517664,2026-02-10,HSP-0029,Hospital,PH10494,34
517664,2026-02-10,HSP-0029,Hospital,PH10248,54
517665,2026-02-10,HSP-0030,Hospital,PH10463,75
517665,2026-02-10,HSP-0030,Hospital,PH10339,109
517665,2026-02-10,HSP-0030,Hospital,PH10215,114
517666,2026-02-10,HSP-0031,Hospital,PH10356,87
517666,2026-02-10,HSP-0031,Hospital,PH10162,67
517666,2026-02-10,HSP-0031,Hospital,PH10049,37
517666,2026-02-10,HSP-0031,Hospital,PH10009,42
517666,2026-02-10,HSP-0031,Hospital,SG20011,24
517666,2026-02-10,HSP-0031,Hospital,PH10382,33
517666,2026-02-10,HSP-0031,Hospital,PH10196,56
517666,2026-02-10,HSP-0031,Hospital,PH10355,42
517667,2026-02-10,HSP-0032,Hospital,SG20053,111
517667,2026-02-10,HSP-0032,Hospital,PH10206,84
517667,2026-02-10,HSP-0032,Hospital,PH10045,54
517667,2026-02-10,HSP-0032,Hospital,SG20043,92
517667,2026-02-10,HSP-0032,Hospital,PH10186,60
517667,2026-02-10,HSP-0032,Hospital,PH10420,39
517668,2026-02-10,HSP-0033,Hospital,PH10084,88
517668,2026-02-10,HSP-0033,Hospital,PH10420,26
517668,2026-02-10,HSP-0033,Hospital,PH10417,28
517668,2026-02-10,HSP-0033,Hospital,PH10257,22
517668,2026-02-10,HSP-0033,Hospital,PH10057,93
517668,2026-02-10,HSP-0033,Hospital,PH10035,71
517668,2026-02-10,HSP-0033,Hospital,PH10456,117
517669,2026-02-10,HSP-0034,Hospital,PH10035,49
517669,2026-02-10,HSP-0034,Hospital,PH10032,111
517669,2026-02-10,HSP-0034,Hospital,PH10517,77
517669,2026-02-10,HSP-0034,Hospital,PH10193,21
517669,2026-02-10,HSP-0034,Hospital,PH10426,46
517669,2026-02-10,HSP-0034,Hospital,PH10130,37
517669,2026-02-10,HSP-0034,Hospital,PH10367,91
517670,2026-02-10,HSP-0035,Hospital,PH10494,54
517670,2026-02-10,HSP-0035,Hospital,PH10049,100
517671,2026-02-10,HSP-0036,Hospital,PH10052,95
517671,2026-02-10,HSP-0036,Hospital,PH10522,65
517671,2026-02-10,HSP-0036,Hospital,PH10441,110
517672,2026-02-10,HSP-0037,Hospital,PH10050,68
517673,2026-02-10,HSP-0038,Hospital,SG20016,11
517673,2026-02-10,HSP-0038,Hospital,PH10242,26
517673,2026-02-10,HSP-0038,Hospital,PH10502,106
517673,2026-02-10,HSP-0038,Hospital,PH10345,40
517674,2026-02-10,PHM-0001,Pharmacy,PH10343,2
517674,2026-02-10,PHM-0001,Pharmacy,PH10282,9
517675,2026-02-10,PHM-0002,Pharmacy,PH10095,9
517675,2026-02-10,PHM-0002,Pharmacy,PH10529,11
517676,2026-02-10,PHM-0003,Pharmacy,PH10236,9
517677,2026-02-10,PHM-0004,Pharmacy,PH10155,12
517677,2026-02-10,PHM-0004,Pharmacy,PH10462,6
517678,2026-02-10,PHM-0005,Pharmacy,PH10114,6
517679,2026-02-10,PHM-0008,Pharmacy,PH10365,4
517679,2026-02-10,PHM-0008,Pharmacy,PH10250,2
517680,2026-02-10,PHM-0009,Pharmacy,PH10310,12
517681,2026-02-10,PHM-0010,Pharmacy,PH10462,8
517681,2026-02-10,PHM-0010,Pharmacy,PH10215,12
517682,2026-02-10,PHM-0012,Pharmacy,PH10334,8
517683,2026-02-10,PHM-0013,Pharmacy,PH10183,4
517684,2026-02-10,PHM-0014,Pharmacy,PH10071,3
517684,2026-02-10,PHM-0014,Pharmacy,PH10162,10
517684,2026-02-10,PHM-0014,Pharmacy,PH10237,10
517685,2026-02-10,PHM-0016,Pharmacy,PH10110,7
517686,2026-02-10,PHM-0017,Pharmacy,PH10494,2
517686,2026-02-10,PHM-0017,Pharmacy,PH10453,4
517686,2026-02-10,PHM-0017,Pharmacy,PH10196,6
517687,2026-02-10,PHM-0018,Pharmacy,PH10292,11
517687,2026-02-10,PHM-0018,Pharmacy,PH10093,9
517687,2026-02-10,PHM-0018,Pharmacy,SG20016,10
517688,2026-02-10,PHM-0019,Pharmacy,PH10426,9
517689,2026-02-10,PHM-0020,Pharmacy,PH10219,11
517689,2026-02-10,PHM-0020,Pharmacy,PH10350,7
517690,2026-02-10,PHM-0021,Pharmacy,PH10248,5
517690,2026-02-10,PHM-0021,Pharmacy,PH10365,5
517690,2026-02-10,PHM-0021,Pharmacy,PH10023,6
517691,2026-02-10,PHM-0022,Pharmacy,PH10172,3
517692,2026-02-10,PHM-0023,Pharmacy,PH10338,6
517693,2026-02-10,PHM-0024,Pharmacy,PH10029,3
517693,2026-02-10,PHM-0024,Pharmacy,SG20016,4
517693,2026-02-10,PHM-0024,Pharmacy,PH10196,4
517694,2026-02-10,PHM-0025,Pharmacy,PH10206,9
517695,2026-02-10,PHM-0026,Pharmacy,PH10119,4
517695,2026-02-10,PHM-0026,Pharmacy,PH10158,12
517696,2026-02-10,PHM-0027,Pharmacy,PH10121,12
517696,2026-02-10,PHM-0027,Pharmacy,PH10248,6
517697,2026-02-10,PHM-0028,Pharmacy,PH10248,11
517698,2026-02-10,PHM-0029,Pharmacy,PH10218,10
517698,2026-02-10,PHM-0029,Pharmacy,PH10237,6
517699,2026-02-10,PHM-0030,Pharmacy,PH10343,12
517700,2026-02-10,PHM-0031,Pharmacy,PH10155,2
517700,2026-02-10,PHM-0031,Pharmacy,PH10187,4
517701,2026-02-10,PHM-0032,Pharmacy,PH10167,12
517701,2026-02-10,PHM-0032,Pharmacy,PH10065,3
517702,2026-02-10,PHM-0033,Pharmacy,PH10427,9
517702,2026-02-10,PHM-0033,Pharmacy,PH10355,12
517703,2026-02-10,PHM-0034,Pharmacy,PH10270,11
517704,2026-02-10,PHM-0035,Pharmacy,SG20021,3
517705,2026-02-10,PHM-0037,Pharmacy,PH10200,12
517706,2026-02-10,PHM-0041,Pharmacy,PH10257,12
517707,2026-02-10,PHM-0042,Pharmacy,PH10236,9
517707,2026-02-10,PHM-0042,Pharmacy,SG20036,10
517707,2026-02-10,PHM-0042,Pharmacy,SG20014,5
517708,2026-02-10,PHM-0043,Pharmacy,PH10248,6
517708,2026-02-10,PHM-0043,Pharmacy,PH10196,6
517709,2026-02-10,PHM-0044,Pharmacy,PH10502,3
517710,2026-02-10,PHM-0045,Pharmacy,PH10105,10
517710,2026-02-10,PHM-0045,Pharmacy,PH10400,6
517710,2026-02-10,PHM-0045,Pharmacy,PH10210,6
517711,2026-02-10,PHM-0046,Pharmacy,PH10172,5
517711,2026-02-10,PHM-0046,Pharmacy,PH10101,8
517711,2026-02-10,PHM-0046,Pharmacy,PH10093,3
517712,2026-02-10,PHM-0047,Pharmacy,PH10465,11
517713,2026-02-10,PHM-0048,Pharmacy,SG20043,5
517713,2026-02-10,PHM-0048,Pharmacy,SG20014,3
517713,2026-02-10,PHM-0048,Pharmacy,PH10093,10
517714,2026-02-10,PHM-0049,Pharmacy,PH10252,12
517715,2026-02-10,PHM-0052,Pharmacy,PH10193,10
517716,2026-02-10,PHM-0053,Pharmacy,PH10253,2
517716,2026-02-10,PHM-0053,Pharmacy,PH10183,3
517716,2026-02-10,PHM-0053,Pharmacy,PH10532,11
517716,2026-02-10,PHM-0053,Pharmacy,SG20001,11
517716,2026-02-10,PHM-0053,Pharmacy,PH10281,9
517717,2026-02-10,PHM-0054,Pharmacy,PH10530,6
517717,2026-02-10,PHM-0054,Pharmacy,PH10167,5
517718,2026-02-10,PHM-0055,Pharmacy,PH10021,7
517719,2026-02-10,PHM-0056,Pharmacy,PH10085,4
517720,2026-02-10,PHM-0057,Pharmacy,SG20041,12
517720,2026-02-10,PHM-0057,Pharmacy,PH10420,4
517721,2026-02-10,PHM-0058,Pharmacy,SG20016,2
517722,2026-02-10,PHM-0059,Pharmacy,PH10400,10
517722,2026-02-10,PHM-0059,Pharmacy,PH10018,3
517723,2026-02-10,PHM-0060,Pharmacy,PH10162,5
517724,2026-02-10,PHM-0061,Pharmacy,PH10321,4
517724,2026-02-10,PHM-0061,Pharmacy,PH10400,2
517725,2026-02-10,PHM-0062,Pharmacy,PH10153,4
517725,2026-02-10,PHM-0062,Pharmacy,PH10095,11
517726,2026-02-10,PHM-0063,Pharmacy,PH10025,3
517727,2026-02-10,PHM-0064,Pharmacy,PH10121,12
517728,2026-02-10,PHM-0065,Pharmacy,PH10148,11
517729,2026-02-10,PHM-0066,Pharmacy,PH10109,7
517730,2026-02-10,PHM-0068,Pharmacy,PH10510,8
517730,2026-02-10,PHM-0068,Pharmacy,PH10196,2
517730,2026-02-10,PHM-0068,Pharmacy,PH10035,12
517731,2026-02-10,PHM-0069,Pharmacy,PH10093,9
517731,2026-02-10,PHM-0069,Pharmacy,PH10172,12
517732,2026-02-10,PHM-0070,Pharmacy,PH10052,11
517732,2026-02-10,PHM-0070,Pharmacy,PH10208,6
517732,2026-02-10,PHM-0070,Pharmacy,PH10355,3
517732,2026-02-10,PHM-0070,Pharmacy,PH10206,3
517733,2026-02-10,PHM-0071,Pharmacy,PH10129,10
517733,2026-02-10,PHM-0071,Pharmacy,PH10384,4
517734,2026-02-10,PHM-0072,Pharmacy,PH10464,5
517734,2026-02-10,PHM-0072,Pharmacy,PH10512,3
517734,2026-02-10,PHM-0072,Pharmacy,PH10114,9
517734,2026-02-10,PHM-0072,Pharmacy,PH10093,9
517734,2026-02-10,PHM-0072,Pharmacy,PH10462,12
517735,2026-02-10,PHM-0073,Pharmacy,PH10052,7
517735,2026-02-10,PHM-0073,Pharmacy,PH10296,12
517735,2026-02-10,PHM-0073,Pharmacy,PH10150,8
517735,2026-02-10,PHM-0073,Pharmacy,SG20015,7
517736,2026-02-10,PHM-0074,Pharmacy,PH10129,10
517736,2026-02-10,PHM-0074,Pharmacy,PH10236,9
517736,2026-02-10,PHM-0074,Pharmacy,PH10268,2
517737,2026-02-10,PHM-0075,Pharmacy,PH10049,5
517737,2026-02-10,PHM-0075,Pharmacy,PH10147,11
517737,2026-02-10,PHM-0075,Pharmacy,PH10049,4
517738,2026-02-10,PHM-0077,Pharmacy,PH10396,10
517739,2026-02-10,PHM-0080,Pharmacy,PH10250,11
517740,2026-02-10,PHM-0081,Pharmacy,PH10457,12
517741,2026-02-10,PHM-0083,Pharmacy,PH10114,12
517742,2026-02-10,PHM-0084,Pharmacy,PH10462,10
517743,2026-02-10,PHM-0085,Pharmacy,SG20041,11
517743,2026-02-10,PHM-0085,Pharmacy,PH10340,4
517744,2026-02-10,PHM-0086,Pharmacy,PH10049,8
517745,2026-02-10,PHM-0087,Pharmacy,PH10150,3
517746,2026-02-10,PHM-0088,Pharmacy,SG20006,4
517746,2026-02-10,PHM-0088,Pharmacy,PH10215,11
517746,2026-02-10,PHM-0088,Pharmacy,SG20043,12
517746,2026-02-10,PHM-0088,Pharmacy,PH10188,10
517747,2026-02-10,PHM-0089,Pharmacy,PH10215,9
517747,2026-02-10,PHM-0089,Pharmacy,PH10248,11
517747,2026-02-10,PHM-0089,Pharmacy,PH10096,6
517748,2026-02-10,PHM-0090,Pharmacy,PH10462,4
517748,2026-02-10,PHM-0090,Pharmacy,PH10427,9
517748,2026-02-10,PHM-0090,Pharmacy,PH10138,8
517748,2026-02-10,PHM-0090,Pharmacy,PH10338,7
517748,2026-02-10,PHM-0090,Pharmacy,PH10183,11
517749,2026-02-10,PHM-0091,Pharmacy,PH10391,10
517750,2026-02-10,PHM-0092,Pharmacy,PH10093,2
517750,2026-02-10,PHM-0092,Pharmacy,SG20039,5
517751,2026-02-10,PHM-0093,Pharmacy,PH10010,6
517752,2026-02-10,PHM-0094,Pharmacy,PH10010,8
517753,2026-02-10,PHM-0095,Pharmacy,PH10053,9
517754,2026-02-10,PHM-0096,Pharmacy,PH10395,11
517755,2026-02-10,PHM-0097,Pharmacy,SG20021,7
517755,2026-02-10,PHM-0097,Pharmacy,SG20008,2
517756,2026-02-10,PHM-0098,Pharmacy,SG20041,7
517757,2026-02-10,PHM-0099,Pharmacy,PH10456,11
517757,2026-02-10,PHM-0099,Pharmacy,PH10191,12
517757,2026-02-10,PHM-0099,Pharmacy,SG20060,7
517757,2026-02-10,PHM-0099,Pharmacy,SG20040,12
517757,2026-02-10,PHM-0099,Pharmacy,PH10162,6
517758,2026-02-10,PHM-0100,Pharmacy,PH10018,7
517759,2026-02-10,PHM-0102,Pharmacy,PH10308,9
517759,2026-02-10,PHM-0102,Pharmacy,PH10250,2
517760,2026-02-10,PHM-0104,Pharmacy,PH10270,5
517761,2026-02-10,PHM-0106,Pharmacy,PH10196,7
517762,2026-02-10,PHM-0107,Pharmacy,PH10093,11
517762,2026-02-10,PHM-0107,Pharmacy,PH10425,8
517763,2026-02-10,PHM-0108,Pharmacy,SG20016,11
517763,2026-02-10,PHM-0108,Pharmacy,PH10237,11
517764,2026-02-10,PHM-0109,Pharmacy,PH10212,2
517765,2026-02-10,PHM-0110,Pharmacy,PH10364,12
517765,2026-02-10,PHM-0110,Pharmacy,PH10196,4
517765,2026-02-10,PHM-0110,Pharmacy,PH10385,2
517766,2026-02-10,PHM-0111,Pharmacy,PH10444,7
517767,2026-02-10,PHM-0112,Pharmacy,PH10129,6
517767,2026-02-10,PHM-0112,Pharmacy,PH10340,7
517768,2026-02-10,PHM-0113,Pharmacy,PH10254,3
517768,2026-02-10,PHM-0113,Pharmacy,SG20017,7
517769,2026-02-10,PHM-0116,Pharmacy,PH10339,12
517769,2026-02-10,PHM-0116,Pharmacy,SG20064,4
517769,2026-02-10,PHM-0116,Pharmacy,PH10248,5
517770,2026-02-10,PHM-0117,Pharmacy,PH10256,11
