sku,batch,expiry_date,stock_type,qty_units,snapshot_date,description,principal,category,product_group,storage_condition,units_per_case,case_length_cm,case_width_cm,case_height_cm,case_cbm,case_weight_kg,unit_cost_nzd,ti,hi,cases_per_pallet,pallet_height_cm,pallet_weight_kg,pallet_cbm,cases,cbm,pallets,value_nzd,positions_naive,zone,positions,shelf_bins,months_to_expiry
PH10487,48755846,2027-04-19,Saleable,96,2026-02-28,Timolol 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,34.0,20.3,19.6,0.01353,2.47,16.53,12.0,4.0,48.0,93.4,143.56,0.64944,0.48,0.0064944,0.01,1586.88,1.0,Shelving,0.0,1,13.651315789473685
PH10487,48719071,2026-06-16,Saleable,773,2026-02-28,Timolol 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,34.0,20.3,19.6,0.01353,2.47,16.53,12.0,4.0,48.0,93.4,143.56,0.64944,3.865,0.052293450000000005,0.08052083333333333,12777.69,1.0,Shelving,0.0,1,3.5526315789473686
PH10487,48798592,2029-01-07,Saleable,170,2026-02-28,Timolol 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,34.0,20.3,19.6,0.01353,2.47,16.53,12.0,4.0,48.0,93.4,143.56,0.64944,0.85,0.0115005,0.017708333333333333,2810.1000000000004,1.0,Shelving,0.0,1,34.3421052631579
PH10487,48730024,2027-02-11,FOC,52,2026-02-28,Timolol 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,34.0,20.3,19.6,0.01353,2.47,16.53,12.0,4.0,48.0,93.4,143.56,0.64944,0.26,0.0035178,0.005416666666666667,859.5600000000001,1.0,Shelving,0.0,1,11.447368421052632
PH10487,48718136,2028-02-04,Sample,20,2026-02-28,Timolol 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,34.0,20.3,19.6,0.01353,2.47,16.53,12.0,4.0,48.0,93.4,143.56,0.64944,0.1,0.001353,0.0020833333333333333,330.6,1.0,Shelving,0.0,1,23.22368421052632
PH10487,48771337,2026-01-22,Expired,83,2026-02-28,Timolol 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,34.0,20.3,19.6,0.01353,2.47,16.53,12.0,4.0,48.0,93.4,143.56,0.64944,0.415,0.00561495,0.008645833333333333,1371.99,1.0,Quarantine,0.0,0,-1.2171052631578947
PH10489,48999548,2028-11-01,Saleable,73,2026-02-28,Ketorolac 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,37.0,25.3,14.5,0.01357,3.52,26.7,7.0,6.0,42.0,102.0,172.84,0.56994,0.24333333333333335,0.003302033333333334,0.0057936507936507935,1949.1,1.0,Shelving,0.0,1,32.13815789473684
PH10489,48960896,2026-08-04,Saleable,12173,2026-02-28,Ketorolac 0.5% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,37.0,25.3,14.5,0.01357,3.52,26.7,7.0,6.0,42.0,102.0,172.84,0.56994,40.57666666666667,0.5506253666666667,0.9661111111111111,325019.1,1.0,Pallet racking,1.0,0,5.1644736842105265
PH10490,49046635,2029-01-16,Saleable,113,2026-02-28,Artificial Tears Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.2,26.8,13.9,0.01311,2.61,6.96,9.0,9.0,81.0,140.10000000000002,236.41,1.06191,0.37666666666666665,0.0049381,0.0046502057613168725,786.48,1.0,Shelving,0.0,1,34.63815789473684
PH10490,49019436,2027-09-20,Saleable,2241,2026-02-28,Artificial Tears Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.2,26.8,13.9,0.01311,2.61,6.96,9.0,9.0,81.0,140.10000000000002,236.41,1.06191,7.47,0.0979317,0.09222222222222222,15597.36,1.0,Shelving,0.0,1,18.717105263157897
PH10490,49021817,2028-06-28,Saleable,186,2026-02-28,Artificial Tears Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.2,26.8,13.9,0.01311,2.61,6.96,9.0,9.0,81.0,140.10000000000002,236.41,1.06191,0.62,0.0081282,0.007654320987654321,1294.56,1.0,Shelving,0.0,1,27.99342105263158
PH10491,49118216,2028-08-17,Saleable,6949,2026-02-28,Ciprofloxacin 0.3% Eye Drops 10ml,Arcadine Pharma,Pharma,Eye Drops,Below 25C,300.0,25.3,21.6,13.6,0.00743,1.25,17.71,16.0,11.0,176.0,164.6,245.0,1.30768,23.163333333333334,0.17210356666666668,0.1316098484848485,123066.79000000001,1.0,Shelving,0.0,1,29.638157894736842
PH10491,49177483,2027-03-17,Sample,138,2026-02-28,Ciprofloxacin 0.3% Eye Drops 10ml,Arcadine Pharma,Pharma,Eye Drops,Below 25C,300.0,25.3,21.6,13.6,0.00743,1.25,17.71,16.0,11.0,176.0,164.6,245.0,1.30768,0.46,0.0034178000000000004,0.0026136363636363636,2443.98,1.0,Shelving,0.0,1,12.56578947368421
PH10492,49259203,2026-08-01,Saleable,22,2026-02-28,Prednisolone Acetate 1% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,38.1,21.6,10.1,0.00831,2.12,20.42,12.0,12.0,144.0,136.2,330.28000000000003,1.19664,0.11,0.0009140999999999999,0.0007638888888888889,449.24,1.0,Shelving,0.0,1,5.065789473684211
PH10492,49214225,2027-09-06,Saleable,247,2026-02-28,Prednisolone Acetate 1% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,38.1,21.6,10.1,0.00831,2.12,20.42,12.0,12.0,144.0,136.2,330.28000000000003,1.19664,1.235,0.01026285,0.00857638888888889,5043.740000000001,1.0,Shelving,0.0,1,18.25657894736842
PH10493,49313365,2028-10-08,Saleable,1037,2026-02-28,Prednisolone Acetate 1% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,25.9,27.1,17.3,0.01214,3.31,20.93,12.0,8.0,96.0,153.4,342.76,1.16544,5.185,0.0629459,0.054010416666666665,21704.41,1.0,Shelving,0.0,1,31.34868421052632
PH10494,49483626,2026-11-06,Saleable,4628,2026-02-28,Timolol 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,25.9,28.1,15.6,0.01135,2.79,14.46,12.0,5.0,60.0,93.0,192.4,0.681,46.28,0.525278,0.7713333333333333,66920.88,1.0,Pallet racking,1.0,0,8.256578947368421
PH10495,49542940,2027-05-07,Saleable,82,2026-02-28,Chloramphenicol 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,36.9,25.5,17.0,0.016,3.8,14.05,7.0,7.0,49.0,134.0,211.2,0.784,0.41,0.00656,0.00836734693877551,1152.1000000000001,1.0,Shelving,0.0,1,14.243421052631579
PH10495,49532280,2028-06-08,Saleable,11,2026-02-28,Chloramphenicol 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,36.9,25.5,17.0,0.016,3.8,14.05,7.0,7.0,49.0,134.0,211.2,0.784,0.055,0.00088,0.0011224489795918367,154.55,1.0,Shelving,0.0,1,27.335526315789476
PH10495,49590345,2027-04-19,FOC,4,2026-02-28,Chloramphenicol 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,36.9,25.5,17.0,0.016,3.8,14.05,7.0,7.0,49.0,134.0,211.2,0.784,0.02,0.00032,0.00040816326530612246,56.2,1.0,Shelving,0.0,1,13.651315789473685
PH10496,49668488,2027-08-30,Saleable,919,2026-02-28,Olopatadine 0.1% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,31.9,20.4,11.3,0.00735,1.28,22.4,13.0,13.0,169.0,161.9,241.32,1.24215,9.19,0.0675465,0.05437869822485207,20585.6,1.0,Shelving,0.0,1,18.026315789473685
PH10496,49636657,2026-07-05,Saleable,6943,2026-02-28,Olopatadine 0.1% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,31.9,20.4,11.3,0.00735,1.28,22.4,13.0,13.0,169.0,161.9,241.32,1.24215,69.43,0.5103105,0.41082840236686397,155523.19999999998,1.0,Pallet racking,1.0,0,4.177631578947369
PH10497,49796252,2028-07-27,Saleable,18074,2026-02-28,Latanoprost 0.005% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,32.5,29.0,13.9,0.0131,1.98,16.36,10.0,10.0,100.0,154.0,223.0,1.31,180.74,2.367694,1.8074000000000001,295690.64,2.0,Pallet racking,2.0,0,28.947368421052634
PH10498,49894339,2028-09-25,Saleable,7997,2026-02-28,Brimonidine 0.2% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,29.5,24.2,11.7,0.00835,1.7,10.66,16.0,5.0,80.0,73.5,161.0,0.6679999999999999,79.97,0.6677495,0.999625,85248.02,1.0,Pallet racking,1.0,0,30.92105263157895
PH10498,49823507,2026-09-24,Saleable,5228,2026-02-28,Brimonidine 0.2% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,29.5,24.2,11.7,0.00835,1.7,10.66,16.0,5.0,80.0,73.5,161.0,0.6679999999999999,52.28,0.436538,0.6535,55730.48,1.0,Pallet racking,1.0,0,6.842105263157895
PH10499,49987565,2027-03-21,Saleable,767,2026-02-28,Brimonidine 0.2% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.5,28.1,13.8,0.01377,3.77,29.65,9.0,6.0,54.0,97.8,228.58,0.7435799999999999,2.5566666666666666,0.035205299999999995,0.04734567901234568,22741.55,1.0,Shelving,0.0,1,12.697368421052632
PH10499,49923093,2026-07-09,Saleable,27,2026-02-28,Brimonidine 0.2% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.5,28.1,13.8,0.01377,3.77,29.65,9.0,6.0,54.0,97.8,228.58,0.7435799999999999,0.09,0.0012392999999999998,0.0016666666666666666,800.55,1.0,Shelving,0.0,1,4.309210526315789
PH10499,49918711,2028-02-19,Saleable,291,2026-02-28,Brimonidine 0.2% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.5,28.1,13.8,0.01377,3.77,29.65,9.0,6.0,54.0,97.8,228.58,0.7435799999999999,0.97,0.0133569,0.017962962962962962,8628.15,1.0,Shelving,0.0,1,23.717105263157897
PH10499,49938098,2027-01-11,FOC,54,2026-02-28,Brimonidine 0.2% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,300.0,35.5,28.1,13.8,0.01377,3.77,29.65,9.0,6.0,54.0,97.8,228.58,0.7435799999999999,0.18,0.0024785999999999996,0.003333333333333333,1601.1,1.0,Shelving,0.0,1,10.427631578947368
PH10500,50088794,2027-05-13,Saleable,401,2026-02-28,Ketorolac 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,32.5,29.8,11.6,0.01123,2.52,4.67,12.0,9.0,108.0,119.4,297.16,1.21284,2.005,0.02251615,0.018564814814814815,1872.67,1.0,Shelving,0.0,1,14.44078947368421
PH10500,50037228,2027-05-06,Saleable,862,2026-02-28,Ketorolac 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,32.5,29.8,11.6,0.01123,2.52,4.67,12.0,9.0,108.0,119.4,297.16,1.21284,4.31,0.048401299999999994,0.039907407407407405,4025.54,1.0,Shelving,0.0,1,14.210526315789474
PH10501,50191914,2028-07-06,Saleable,3384,2026-02-28,Ciprofloxacin 0.3% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,39.7,21.3,11.1,0.00939,2.24,24.75,10.0,6.0,60.0,81.6,159.4,0.5634,33.84,0.3177576000000001,0.5640000000000001,83754.0,1.0,Pallet racking,1.0,0,28.25657894736842
PH10501,50146443,2029-01-19,Saleable,277,2026-02-28,Ciprofloxacin 0.3% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,39.7,21.3,11.1,0.00939,2.24,24.75,10.0,6.0,60.0,81.6,159.4,0.5634,2.77,0.026010300000000004,0.04616666666666667,6855.75,1.0,Shelving,0.0,1,34.73684210526316
PH10501,50170483,2027-02-22,Saleable,1614,2026-02-28,Ciprofloxacin 0.3% Eye Drops 5ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,100.0,39.7,21.3,11.1,0.00939,2.24,24.75,10.0,6.0,60.0,81.6,159.4,0.5634,16.14,0.1515546,0.269,39946.5,1.0,Shelving,0.0,1,11.80921052631579
PH10502,50211002,2026-10-26,Saleable,14962,2026-02-28,Moxifloxacin 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,39.0,21.5,17.2,0.01442,3.31,5.77,12.0,7.0,84.0,135.39999999999998,303.04,1.21128,74.81,1.0787602,0.8905952380952381,86330.73999999999,1.0,Pallet racking,1.0,0,7.894736842105264
PH10502,50245494,2028-11-16,Saleable,34053,2026-02-28,Moxifloxacin 0.5% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,39.0,21.5,17.2,0.01442,3.31,5.77,12.0,7.0,84.0,135.39999999999998,303.04,1.21128,170.265,2.4552213,2.0269642857142856,196485.81,3.0,Pallet racking,3.0,0,32.631578947368425
PH10503,50398255,2027-12-26,Saleable,13315,2026-02-28,Olopatadine 0.1% Eye Drops 10ml,Arcadine Pharma,Pharma,Eye Drops,Below 25C,300.0,39.5,29.4,11.0,0.01277,2.15,26.19,9.0,6.0,54.0,81.0,141.1,0.68958,44.38333333333333,0.5667751666666667,0.8219135802469135,348719.85000000003,1.0,Pallet racking,1.0,0,21.907894736842106
PH10504,50441542,2027-01-27,Saleable,19,2026-02-28,Tobramycin 0.3% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,30.4,26.6,15.7,0.0127,3.39,4.39,12.0,7.0,84.0,124.9,309.76,1.0668,0.095,0.0012064999999999999,0.001130952380952381,83.41,1.0,Shelving,0.0,1,10.953947368421053
PH10504,50454814,2029-01-06,Saleable,23,2026-02-28,Tobramycin 0.3% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,30.4,26.6,15.7,0.0127,3.39,4.39,12.0,7.0,84.0,124.9,309.76,1.0668,0.115,0.0014605,0.0013690476190476191,100.97,1.0,Shelving,0.0,1,34.30921052631579
PH10504,50433366,2028-10-19,Saleable,47,2026-02-28,Tobramycin 0.3% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,30.4,26.6,15.7,0.0127,3.39,4.39,12.0,7.0,84.0,124.9,309.76,1.0668,0.235,0.0029844999999999997,0.0027976190476190475,206.32999999999998,1.0,Shelving,0.0,1,31.710526315789476
PH10504,50458418,2025-07-26,Expired,7,2026-02-28,Tobramycin 0.3% Eye Drops 10ml,Pellaro Eye & Skin,Pharma,Eye Drops,Below 25C,200.0,30.4,26.6,15.7,0.0127,3.39,4.39,12.0,7.0,84.0,124.9,309.76,1.0668,0.035,0.0004445,0.0004166666666666667,30.729999999999997,1.0,Quarantine,0.0,0,-7.1381578947368425
PH10505,50521975,2027-10-01,Saleable,164,2026-02-28,Latanoprost 0.005% Eye Drops 5ml,Arcadine Pharma,Pharma,Eye Drops,Below 25C,200.0,31.2,26.6,14.4,0.01195,1.83,17.45,12.0,10.0,120.0,159.0,244.6,1.4340000000000002,0.82,0.009799,0.006833333333333333,2861.7999999999997,1.0,Shelving,0.0,1,19.078947368421055
PH10505,50532787,2027-12-08,FOC,8,2026-02-28,Latanoprost 0.005% Eye Drops 5ml,Arcadine Pharma,Pharma,Eye Drops,Below 25C,200.0,31.2,26.6,14.4,0.01195,1.83,17.45,12.0,10.0,120.0,159.0,244.6,1.4340000000000002,0.04,0.000478,0.0003333333333333333,139.6,1.0,Shelving,0.0,1,21.315789473684212
PH10506,50652234,2027-01-15,Saleable,460,2026-02-28,Beclometasone 100mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,48.4,26.3,22.2,0.02826,4.94,15.49,8.0,6.0,48.0,148.2,262.12,1.35648,9.2,0.259992,0.19166666666666665,7125.400000000001,1.0,Pallet racking,1.0,0,10.55921052631579
PH10507,50776408,2026-07-10,Saleable,2526,2026-02-28,Budesonide 200mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,51.5,27.9,19.6,0.02816,6.16,24.78,4.0,5.0,20.0,113.0,148.2,0.5632,25.26,0.7113216000000001,1.2630000000000001,62594.280000000006,2.0,Pallet racking,2.0,0,4.342105263157895
PH10508,50831081,2028-04-02,Saleable,195,2026-02-28,Salbutamol 100mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,41.4,29.9,16.1,0.01993,4.59,28.88,8.0,5.0,40.0,95.5,208.6,0.7972,1.95,0.038863499999999995,0.04875,5631.599999999999,1.0,Shelving,0.0,1,25.13157894736842
PH10508,50863512,2028-07-11,Saleable,128,2026-02-28,Salbutamol 100mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,41.4,29.9,16.1,0.01993,4.59,28.88,8.0,5.0,40.0,95.5,208.6,0.7972,1.28,0.0255104,0.032,3696.64,1.0,Shelving,0.0,1,28.42105263157895
PH10509,50933761,2027-07-02,Saleable,7,2026-02-28,Budesonide/Formoterol 200/6mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,45.5,33.0,16.2,0.02432,5.17,27.24,6.0,6.0,36.0,112.2,211.12,0.8755200000000001,0.14,0.0034048000000000004,0.003888888888888889,190.67999999999998,1.0,Shelving,0.0,1,16.085526315789476
PH10509,50926289,2026-09-17,Saleable,67,2026-02-28,Budesonide/Formoterol 200/6mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,45.5,33.0,16.2,0.02432,5.17,27.24,6.0,6.0,36.0,112.2,211.12,0.8755200000000001,1.34,0.0325888,0.037222222222222226,1825.08,1.0,Shelving,0.0,1,6.611842105263158
PH10509,50923576,2026-08-25,Saleable,20,2026-02-28,Budesonide/Formoterol 200/6mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,45.5,33.0,16.2,0.02432,5.17,27.24,6.0,6.0,36.0,112.2,211.12,0.8755200000000001,0.4,0.009728,0.011111111111111112,544.8,1.0,Shelving,0.0,1,5.855263157894737
PH10509,50950844,2027-12-22,Saleable,167,2026-02-28,Budesonide/Formoterol 200/6mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,45.5,33.0,16.2,0.02432,5.17,27.24,6.0,6.0,36.0,112.2,211.12,0.8755200000000001,3.34,0.0812288,0.09277777777777778,4549.08,1.0,Shelving,0.0,1,21.776315789473685
PH10510,51054882,2028-01-19,Saleable,2182,2026-02-28,Salbutamol 100mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,46.2,29.0,23.9,0.03202,5.24,12.49,8.0,3.0,24.0,86.69999999999999,150.76,0.76848,21.82,0.6986764,0.9091666666666667,27253.18,1.0,Pallet racking,1.0,0,22.697368421052634
PH10510,51055969,2028-03-14,Saleable,16430,2026-02-28,Salbutamol 100mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,46.2,29.0,23.9,0.03202,5.24,12.49,8.0,3.0,24.0,86.69999999999999,150.76,0.76848,164.3,5.260886,6.845833333333334,205210.7,7.0,Pallet racking,7.0,0,24.50657894736842
PH10510,51020536,2027-11-10,Saleable,30584,2026-02-28,Salbutamol 100mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,46.2,29.0,23.9,0.03202,5.24,12.49,8.0,3.0,24.0,86.69999999999999,150.76,0.76848,305.84,9.7929968,12.743333333333332,381994.16000000003,13.0,Pallet racking,13.0,0,20.394736842105264
PH10510,51017804,2026-09-12,Sample,983,2026-02-28,Salbutamol 100mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,46.2,29.0,23.9,0.03202,5.24,12.49,8.0,3.0,24.0,86.69999999999999,150.76,0.76848,9.83,0.3147566,0.40958333333333335,12277.67,1.0,Pallet racking,1.0,0,6.447368421052632
PH10511,51117409,2027-10-29,Saleable,144,2026-02-28,Budesonide 200mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,48.8,25.5,20.9,0.02601,4.9,12.64,7.0,3.0,21.0,77.69999999999999,127.9,0.54621,2.88,0.0749088,0.13714285714285715,1820.16,1.0,Shelving,0.0,1,20.0
PH10511,51173508,2028-06-21,Saleable,132,2026-02-28,Budesonide 200mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,48.8,25.5,20.9,0.02601,4.9,12.64,7.0,3.0,21.0,77.69999999999999,127.9,0.54621,2.64,0.0686664,0.12571428571428572,1668.48,1.0,Shelving,0.0,1,27.763157894736842
PH10512,51220824,2026-12-05,Saleable,1402,2026-02-28,Budesonide/Formoterol 200/6mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,42.8,34.8,17.6,0.02621,5.51,24.6,6.0,7.0,42.0,138.20000000000002,256.42,1.10082,14.02,0.3674642,0.3338095238095238,34489.200000000004,1.0,Pallet racking,1.0,0,9.210526315789474
PH10512,51268748,2028-09-09,Saleable,3290,2026-02-28,Budesonide/Formoterol 200/6mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,42.8,34.8,17.6,0.02621,5.51,24.6,6.0,7.0,42.0,138.20000000000002,256.42,1.10082,32.9,0.862309,0.7833333333333333,80934.0,1.0,Pallet racking,1.0,0,30.394736842105264
PH10513,51355999,2029-01-08,Saleable,3576,2026-02-28,Fluticasone 125mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,40.7,34.2,24.2,0.03368,5.71,18.05,5.0,2.0,10.0,63.4,82.1,0.3368,71.52,2.4087936,7.151999999999999,64546.8,8.0,Pallet racking,8.0,0,34.375
PH10514,51421202,2029-01-14,Saleable,5513,2026-02-28,Tiotropium 18mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,100.0,49.5,29.0,22.4,0.03216,8.67,30.21,8.0,4.0,32.0,104.6,302.44,1.02912,55.13,1.7729808000000002,1.7228125,166547.73,2.0,Pallet racking,2.0,0,34.57236842105263
PH10515,51569220,2026-06-16,Saleable,7054,2026-02-28,Beclometasone 100mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,48.5,32.6,21.5,0.03399365,7.24,13.79,6.0,6.0,36.0,144.0,285.64,1.2237714,141.08,4.795824142000001,3.918888888888889,97274.65999999999,4.0,Pallet racking,4.0,0,3.5526315789473686
PH10515,51543862,2028-02-13,Saleable,27,2026-02-28,Beclometasone 100mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,48.5,32.6,21.5,0.03399365,7.24,13.79,6.0,6.0,36.0,144.0,285.64,1.2237714,0.54,0.018356571000000002,0.015000000000000001,372.33,1.0,Shelving,0.0,1,23.519736842105264
PH10516,51687341,2027-01-31,Saleable,142,2026-02-28,Ipratropium 20mcg Inhaler 200 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,41.8,26.1,20.5,0.02237,3.81,11.14,8.0,3.0,24.0,76.5,116.44,0.53688,2.84,0.0635308,0.11833333333333333,1581.88,1.0,Shelving,0.0,1,11.085526315789474
PH10517,51747751,2026-06-23,Saleable,401,2026-02-28,Ipratropium 20mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,53.0,32.0,23.8,0.04036,9.97,15.54,6.0,5.0,30.0,134.0,324.1,1.2108,8.02,0.3236872,0.2673333333333333,6231.54,1.0,Pallet racking,1.0,0,3.7828947368421053
PH10517,51732884,2028-10-27,Saleable,807,2026-02-28,Ipratropium 20mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,53.0,32.0,23.8,0.04036,9.97,15.54,6.0,5.0,30.0,134.0,324.1,1.2108,16.14,0.6514104000000001,0.538,12540.779999999999,1.0,Pallet racking,1.0,0,31.97368421052632
PH10517,51786859,2025-05-23,Expired,96,2026-02-28,Ipratropium 20mcg Inhaler 120 Dose,Marwick Pharmaceuticals,Pharma,Inhalers,Below 25C,50.0,53.0,32.0,23.8,0.04036,9.97,15.54,6.0,5.0,30.0,134.0,324.1,1.2108,1.92,0.0774912,0.064,1491.84,1.0,Quarantine,0.0,0,-9.243421052631579
PH10518,51887180,2027-07-27,Saleable,149,2026-02-28,Growing-Up Milk Stage 3 800g Tin,Kinloch Nutrition,Pharma,Nutrition,Below 25C,24.0,30.8,25.6,23.6,0.01861,8.79,39.68,10.0,3.0,30.0,85.80000000000001,288.7,0.5583,6.208333333333333,0.11553708333333333,0.20694444444444443,5912.32,1.0,Shelving,0.0,1,16.907894736842106
PH10519,51999458,2029-01-02,Saleable,36,2026-02-28,Diabetic Nutrition Powder 400g Tin,Kinloch Nutrition,Pharma,Nutrition,Ambient,6.0,44.7,32.9,29.2,0.04294,16.41,17.31,6.0,3.0,18.0,102.6,320.38,0.7729199999999999,6.0,0.25764,0.3333333333333333,623.16,1.0,Pallet racking,1.0,0,34.17763157894737
PH10519,51981406,2028-12-31,Saleable,5,2026-02-28,Diabetic Nutrition Powder 400g Tin,Kinloch Nutrition,Pharma,Nutrition,Ambient,6.0,44.7,32.9,29.2,0.04294,16.41,17.31,6.0,3.0,18.0,102.6,320.38,0.7729199999999999,0.8333333333333334,0.035783333333333334,0.0462962962962963,86.55,1.0,Shelving,0.0,1,34.11184210526316
PH10520,52045974,2028-06-23,Saleable,1687,2026-02-28,Adult Complete Nutrition Powder 400g Tin,Kinloch Nutrition,Pharma,Nutrition,Ambient,6.0,39.7,34.2,27.1,0.03679,17.81,29.37,6.0,3.0,18.0,96.3,345.58,0.66222,281.1666666666667,10.344121666666668,15.620370370370372,49547.19,16.0,Pallet racking,16.0,0,27.828947368421055
PH10520,52026616,2027-05-08,Saleable,969,2026-02-28,Adult Complete Nutrition Powder 400g Tin,Kinloch Nutrition,Pharma,Nutrition,Ambient,6.0,39.7,34.2,27.1,0.03679,17.81,29.37,6.0,3.0,18.0,96.3,345.58,0.66222,161.5,5.941585000000001,8.972222222222221,28459.530000000002,9.0,Pallet racking,9.0,0,14.276315789473685
PH10521,52126301,2028-02-05,Saleable,3919,2026-02-28,Infant Formula Stage 1 800g Tin,Kinloch Nutrition,Pharma,Nutrition,Below 25C,6.0,42.4,32.7,29.3,0.04062,18.28,15.91,6.0,3.0,18.0,102.9,354.04,0.73116,653.1666666666666,26.53163,36.28703703703704,62351.29,37.0,Pallet racking,37.0,0,23.25657894736842
